"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.005679178E0,-2.911525220E-2,6.065130234E-3,-7.971096039E-2
2.015719461E0,-4.018055648E-2,2.663612366E-2,-5.413818359E-2
2.025729227E0,-6.025338173E-2,9.813094139E-2,-3.383064270E-2
2.035769510E0,-2.229914814E-2,-1.788854599E-2,-7.593059540E-2
2.045779276E0,-4.592368007E-2,3.785753250E-2,-3.217029572E-2
2.055789041E0,4.585216194E-2,-6.874322891E-3,1.613807678E-2
2.065798807E0,-1.149754971E-2,-7.507085800E-3,4.090881348E-2
2.075839090E0,-1.549054682E-2,-3.079605103E-2,4.099845886E-3
2.085848856E0,-1.453892887E-2,-2.433848381E-2,5.377101898E-2
2.095889139E0,-3.807082027E-2,-2.666711807E-3,-1.069831848E-2
2.105898905E0,-5.307856202E-2,-2.395343781E-2,-3.663539886E-2
2.115939188E0,-7.878115028E-2,-3.663706779E-2,-1.342563629E-1
2.125948954E0,-1.372061372E-1,-5.075192451E-2,-7.924747467E-2
2.135958719E0,-5.722300708E-2,-3.298211098E-2,-7.746028900E-2
2.145968485E0,4.847235233E-2,4.003429413E-2,-5.730819702E-2
2.156008768E0,6.307816505E-2,1.125979424E-2,-4.725933075E-2
2.166018534E0,2.466535568E-2,2.027559280E-2,1.515483856E-2
2.176028299E0,-2.355257422E-2,-3.278970718E-3,5.375576019E-2
2.186068582E0,-3.388661146E-2,-4.513168335E-2,6.599426270E-3
2.196078348E0,-7.648766041E-4,-5.790829659E-2,-5.441665649E-2
2.206118631E0,-7.788047940E-2,-2.776598930E-2,-5.779743195E-2
2.216128397E0,-6.429082900E-2,-2.659368515E-2,-6.118106842E-2
2.226138162E0,-9.874831885E-2,1.222896576E-2,-1.269083023E-1
2.236178446E0,-5.175533891E-2,1.069304943E-1,-9.235572815E-2
2.246188211E0,1.878423989E-2,1.368582249E-1,-6.770801544E-2
2.256197977E0,-1.531578600E-2,1.217086315E-1,-8.139610291E-2
2.266238260E0,-4.856554419E-2,7.783627510E-2,-1.451969147E-2
2.276248026E0,-4.798980802E-2,4.408121109E-2,8.519172668E-3
2.286257791E0,-5.267447233E-2,4.397535324E-2,2.575874329E-3
2.296298075E0,-5.880314112E-2,4.338550568E-2,-1.309700012E-1
2.306307840E0,-4.627522081E-2,3.208875656E-2,-7.801723480E-2
2.316317606E0,1.357831061E-2,-2.784967422E-2,-4.578399658E-2
2.326357889E0,6.291127205E-2,-7.732343674E-2,3.363132477E-2
2.336367655E0,1.082379967E-1,-9.090232849E-2,1.736669540E-1
2.346377420E0,7.358297706E-2,-1.475772858E-1,2.379016876E-1
2.356417704E0,8.308270574E-2,-3.285503387E-2,2.133617401E-1
2.366427469E0,-1.137975603E-2,7.396364212E-2,6.315994263E-2
2.376467752E0,-4.616065323E-2,5.434751511E-2,-6.356525421E-2
2.386477518E0,-3.772370517E-2,1.443886757E-1,-1.031866074E-1
2.396487284E0,2.390593290E-3,2.222933769E-1,-2.848911285E-2
2.406527567E0,-3.056599945E-2,6.659555435E-2,-4.036521912E-2
2.416567850E0,-6.863804162E-2,-5.754327774E-2,4.752159119E-2
2.426577616E0,-1.288810372E-1,-1.389741898E-2,-4.066467285E-2
2.436587381E0,-1.266807616E-1,6.723499298E-2,-3.727722168E-2
2.446597147E0,-9.205882251E-2,7.492685318E-2,-9.070777893E-2
2.456637430E0,-1.059397459E-1,9.529733658E-2,-1.689977646E-1
2.466647196E0,-9.683355689E-2,7.309341431E-2,-2.695379257E-1
2.476656961E0,3.587477654E-2,2.262802124E-1,-1.864395142E-1
2.486697245E0,-2.905792743E-2,1.383724213E-1,-3.552942276E-1
2.496737528E0,2.684097737E-2,3.018331528E-2,-2.309398651E-1
2.506747293E0,2.471707761E-2,3.988027573E-2,-2.250165939E-1
2.516757059E0,1.875381917E-2,1.100683212E-2,-2.075433731E-1
2.526766825E0,6.087512523E-2,-6.501388550E-2,-1.972265244E-1
2.536807108E0,-3.508535028E-2,-8.692312241E-2,-1.744184494E-1
2.546816873E0,-6.523728371E-4,-1.069593430E-1,-1.723089218E-1
2.556826639E0,-6.117282063E-2,-9.114265442E-2,-1.713199615E-1
2.566866922E0,-6.793387234E-2,-8.701610565E-2,-8.082866669E-2
2.576876688E0,-6.472381949E-2,-5.616903305E-2,-1.156091690E-1
2.586916971E0,-4.265011847E-2,6.719589233E-3,-5.539798737E-2
2.596926737E0,-5.401823670E-2,5.873727798E-2,-7.705211639E-2
2.606967020E0,-5.627235025E-2,4.631185532E-2,-8.928108215E-2
2.616976786E0,-3.355201334E-2,7.478237152E-2,-6.339550018E-2
2.626986551E0,-5.918545276E-2,5.876779556E-2,-5.767822266E-2
2.637026834E0,5.949236453E-3,7.479476929E-2,-2.918052673E-2
2.647036600E0,-7.528662682E-4,6.599807739E-2,-7.514953613E-4
2.657046366E0,-3.173355013E-2,-1.848077774E-2,-4.429817200E-2
2.667086649E0,-9.142502397E-2,-2.849578857E-3,-1.597118378E-2
2.677096414E0,-1.036865413E-1,-2.093553543E-2,-2.608013153E-2
2.687106180E0,-1.075663939E-1,1.317358017E-2,2.118015289E-2
2.697146463E0,-5.523047596E-2,8.727073669E-3,4.360580444E-2
2.707156229E0,-3.251442313E-2,1.935958862E-4,-2.381801605E-2
2.717165995E0,1.911105961E-2,1.992988586E-2,-5.289936066E-2
2.727206278E0,-2.002693713E-2,4.329347610E-2,-2.959728241E-2
2.737216043E0,1.375596225E-2,5.123782158E-2,-1.149559021E-2
2.747256327E0,4.815444350E-3,4.371976852E-2,1.448631287E-3
2.757266092E0,-3.312092274E-2,2.555608749E-3,-4.696846008E-3
2.767275858E0,-3.764357418E-2,-1.954483986E-2,3.555297852E-3
2.777316141E0,-3.281263262E-2,-4.579806328E-2,3.137016296E-2
2.787325907E0,-2.859687805E-2,-5.190443993E-2,3.081703186E-2
2.797366190E0,-9.074945748E-2,-1.478242874E-2,3.542041779E-2
2.807375955E0,-4.657588899E-3,-2.481126785E-2,2.245903015E-3
2.817385721E0,-4.292413592E-2,3.679513931E-3,-1.140975952E-2
2.827395487E0,1.062534004E-2,1.807999611E-2,5.161666870E-2
2.837435770E0,1.146992296E-2,8.810281754E-3,-4.739761353E-3
2.847445536E0,-4.046655446E-2,9.451866150E-3,-1.759433746E-2
2.857455301E0,-6.376961619E-2,2.973294258E-2,-1.447677612E-3
2.867495584E0,-5.836464465E-3,3.192830086E-2,6.768512726E-2
2.877505350E0,-6.591975689E-3,-3.258705139E-3,1.297473907E-2
2.887515116E0,1.196353883E-2,-4.699921608E-2,7.350349426E-2
2.897555399E0,2.623219788E-2,-1.816391945E-2,5.296707153E-2
2.907595682E0,7.159844041E-3,1.117444038E-2,6.627178192E-2
2.917605448E0,-1.687493920E-2,3.546476364E-3,2.764892578E-2
2.927615213E0,-1.339004934E-2,-3.213405609E-3,3.721237183E-2
2.937655496E0,-6.216982007E-2,-6.152057648E-2,8.065986633E-2
2.947665262E0,2.839618921E-2,-5.184721947E-2,6.222248077E-2
2.957675028E0,-4.382222146E-2,-3.727841377E-2,-2.763271332E-2
2.967684793E0,-5.405418575E-3,-3.233909607E-2,-2.496719360E-3
2.977725077E0,-1.494683325E-2,-2.289319038E-2,-1.354217529E-3
2.987765360E0,-2.929626405E-2,2.462410927E-2,-2.402210236E-2
2.997775125E0,1.463374496E-2,1.466441154E-2,8.715248108E-2
3.007784891E0,1.277908683E-3,5.761480331E-2,2.140903473E-2
3.017825174E0,-1.644729078E-2,7.194995880E-2,6.107044220E-2
3.027834940E0,-1.414763182E-2,2.801275253E-2,-1.880836487E-2
3.037844705E0,-1.695610583E-2,5.560016632E-2,-4.541301727E-2
3.047884989E0,-6.806378067E-2,4.420518875E-2,-1.958656311E-2
3.057894754E0,-3.310704231E-2,-4.823207855E-3,3.884506226E-2
3.067904520E0,-4.164738953E-2,-4.841208458E-2,4.423999786E-2
3.077944803E0,-4.564017430E-2,-3.441619873E-2,5.439376831E-2
3.087954569E0,-3.503104299E-2,-2.962851524E-2,1.748752594E-2
3.097994852E0,3.244594485E-2,-1.229047775E-3,6.184482574E-2
3.108004618E0,8.414141834E-3,3.951787949E-3,-2.985954285E-3
3.118014383E0,-3.882639110E-2,-9.901762009E-3,4.671764374E-2
3.128054666E0,-4.754988849E-2,-3.363513947E-2,-2.296733856E-2
3.138064432E0,1.050677150E-2,3.480911255E-5,3.617572784E-2
3.148074198E0,1.614566147E-2,4.596233368E-3,2.835941315E-2
3.158114481E0,-2.523336560E-3,-1.420426369E-2,1.602554321E-2
3.168124246E0,-5.017693713E-2,1.500844955E-2,-3.566741943E-4
3.178164530E0,-6.818914413E-2,-2.856731415E-3,4.975605011E-2
3.188174295E0,-7.160458714E-2,-5.308651924E-2,5.236148834E-2
3.198184061E0,-3.216603398E-2,-2.599668503E-2,6.439113617E-2
3.208224344E0,2.564940602E-3,2.935099602E-2,3.396034241E-2
3.218234110E0,-1.081064716E-2,-2.029490471E-2,-4.323673248E-2
3.228243875E0,-1.526985317E-2,-1.218032837E-2,4.618263245E-2
3.238253641E0,-7.547661662E-4,1.487421989E-2,2.612781525E-2
3.248293924E0,-1.464425027E-2,-7.960796356E-4,5.805206299E-2
3.258303690E0,-3.317494318E-2,3.503084183E-3,5.693244934E-2
3.268313455E0,-3.743571043E-2,2.738451958E-2,-4.366874695E-2
3.278353739E0,-2.687614039E-2,6.001591682E-2,1.311779022E-2
3.288363504E0,4.478733614E-2,4.919004440E-2,-5.391311646E-2
3.298403787E0,2.044404298E-2,2.809095383E-2,-3.005886078E-2
3.308413553E0,2.447579056E-3,-1.342630386E-2,-3.993129730E-2
3.318453836E0,4.135338590E-2,1.536297798E-2,-3.596878052E-2
3.328463602E0,-2.491223440E-2,9.911298752E-3,-1.799583435E-2
3.338473368E0,-8.066734672E-2,9.952068329E-3,4.239559174E-2
3.348513651E0,-5.009793490E-2,3.355622292E-2,5.487346649E-2
3.358645487E0,-9.633243084E-2,4.214167595E-2,-4.635906219E-2
3.368685770E0,-9.900468588E-2,5.180335045E-2,1.018524170E-2
3.383547830E0,1.542723924E-2,9.708642960E-2,1.227378845E-3
3.393588114E0,7.839474082E-2,3.512263298E-2,2.398109436E-2
3.403658914E0,1.643689349E-2,-1.013774872E-1,3.744029999E-2
3.413699198E0,3.190678731E-2,-1.588103771E-1,7.399272919E-2
3.423708963E0,2.035281062E-2,-2.550363541E-2,4.917240143E-2
3.433718729E0,1.305612922E-2,-2.014708519E-2,8.142852783E-2
3.443728495E0,2.496262267E-2,1.977658272E-2,6.661319733E-2
3.453768778E0,2.759832516E-2,-1.165628433E-3,1.908397675E-2
3.463778543E0,3.980655223E-2,-3.615784645E-2,-3.659057617E-2
3.473818827E0,-6.644000858E-2,-3.728771210E-2,-3.004264832E-2
3.483828592E0,-5.220285058E-2,-2.771210670E-2,8.580684662E-2
3.493838358E0,7.928460836E-3,7.635450363E-2,3.350639343E-2
3.503878641E0,-3.196870536E-2,2.841901779E-2,7.281970978E-2
3.513888407E0,5.244386941E-2,3.839564323E-2,7.371139526E-2
3.523928690E0,-2.493063360E-2,8.149790764E-2,4.150485992E-2
3.533938455E0,-2.070385218E-2,8.102130890E-2,-3.754806519E-2
3.543978739E0,-6.861332804E-2,8.043169975E-2,-1.613235474E-2
3.558962870E0,-4.701582342E-2,2.866744995E-2,-1.112079620E-2
3.568972635E0,-3.051654994E-2,3.117823601E-2,-2.336311340E-2
3.578982401E0,2.472641319E-2,3.703379631E-2,-2.670192719E-2
3.588992166E0,1.698658243E-2,4.643106461E-2,-7.745075226E-2
3.599032450E0,-2.495814860E-2,3.574311733E-2,-3.746795654E-2
3.609072733E0,-5.485214293E-3,1.973092556E-2,-2.199935913E-2
3.619082498E0,1.312050223E-2,-4.029047489E-2,-5.904102325E-2
3.629092264E0,1.138491184E-2,-9.088087082E-2,-4.360389709E-2
3.639132547E0,3.480099142E-2,-7.133376598E-2,-4.578590393E-3
3.649142313E0,9.661757201E-2,-1.546955109E-2,-1.402568817E-2
3.659182596E0,9.081272781E-2,-7.893037796E-2,4.281616211E-2
3.669192362E0,-4.800468683E-3,-4.641497135E-2,2.292537689E-2
3.679202127E0,-4.645561427E-2,-1.908302307E-2,3.217315674E-2
3.689211893E0,-4.416886717E-2,-7.295250893E-2,-1.067829132E-2
3.699221659E0,-2.217615768E-2,-1.258528233E-2,1.793384552E-2
3.709261942E0,2.316032723E-2,3.931045532E-3,3.986358643E-3
3.719271707E0,-1.275080815E-2,1.622331142E-2,5.609989166E-2
3.729281473E0,-1.491315663E-2,1.002240181E-2,4.631328583E-2
3.739321756E0,-1.238980889E-2,3.347694874E-2,2.250194550E-2
3.749331522E0,8.729074150E-3,1.501524448E-2,2.777767181E-2
3.759371805E0,-2.752336115E-2,6.913769245E-2,1.913928986E-2
3.769381571E0,-9.215426445E-2,2.935838699E-2,4.425239563E-2
3.779421854E0,-4.176364094E-2,1.979947090E-2,4.056358337E-2
3.789431620E0,-2.104932815E-2,-2.229094505E-3,7.499885559E-2
3.799441385E0,-2.444446087E-2,1.030409336E-2,5.732631683E-2
3.809481668E0,-2.319858223E-2,5.556702614E-3,4.464626312E-2
3.819491434E0,-5.976760015E-2,-1.784086227E-2,4.677963257E-2
